CODIGO;NOMBRE;LABORATORIO;CATEGORIA;SUBCATEGORIA;PVP_AI;PVP_FARMACIA
218345;RICOLA MAX EQUIN/MIEL;RICOLA;NUTRICION Y DIETETICA;SUPLEMENTOS;4,5;0,00
218344;RICOLA MAX MIEL/LIMON;RICOLA;NUTRICION Y DIETETICA;SUPLEMENTOS;4,5;0,00
173399;RICOLA NARANJA CAJA;RICOLA;NUTRICION Y DIETETICA;SUPLEMENTOS;2,5;2,95
173405;RICOLA REGALIZ 50G;RICOLA;NUTRICION Y DIETETICA;SUPLEMENTOS;2,5;2,95
218220;RIL TRIPLE FERULIC 30ML;RILASTIL;DERMOCOSMETICA;CUIDADO FACIAL;38;0,00
198729;RILASTIL XEROLACT 750ML;RILASTIL;HIGIENE PERSONAL;HIGIENE CORPORAL;18,9;0,00
200010;RILASTIL XEROLACT PB 400;RILASTIL;DERMOCOSMETICA;CUIDADO CORPORAL;22,5;23,95
190950;RINASTEL ALOE&CAMO 125;CASEN RECORDATI;SALUD Y BOTIQUIN;PRIMEROS AUXILIOS;10,95;11,95
197805;RINASTEL BABY SPR 125ML;CASEN RECORDATI;CUIDADO BEBE;ACCESORIOS;9,95;0,00
197807;RINASTEL EUCAL SPR 125ML;CASEN RECORDATI;SALUD Y BOTIQUIN;PRIMEROS AUXILIOS;10,95;9,95
205447;RINOVITEX POMADA 10G;PHARYSOL;SALUD Y BOTIQUIN;PRIMEROS AUXILIOS;9,5;0,00
242941;RIZAPESTANAS BETER;BETER;HIGIENE PERSONAL;HIGIENE CORPORAL;6,5;0,00
188371;RODILLERA AQTIVO SKIN L;ORLIMAN;ORTOPEDIA Y OPTICA;ORTOPEDIA;28;0,00
277731;ROHA MAX BOTE 130 G;DIAFARM;NUTRICION Y DIETETICA;SUPLEMENTOS;12,5;0,00
333377;ROSACURE INTENSIVE 30ML;CANTABRIA LABS;DERMOCOSMETICA;CUIDADO FACIAL;24,9;0,00
152970;ROSACURE REMOVER 200 ML;CANTABRIA LABS;DERMOCOSMETICA;CUIDADO FACIAL;15,9;0,00
200148;ROSACURE ULTRA SPF 50+;CANTABRIA LABS;DERMOCOSMETICA;PROTECCION SOLAR;26,5;0,00
244889;ROSADERM GEL-CR 30 ML;VINAS;DERMOCOSMETICA;CUIDADO FACIAL;18,9;19,95
186733;ROSAKALM CREMA 40ML;ACM;DERMOCOSMETICA;CUIDADO FACIAL;17,5;0,00
160776;ROSALIAC AR FL 40 ML;LA ROCHE POSAY;DERMOCOSMETICA;CUIDADO FACIAL;24,9;0,00
169232;ROSALIAC CC CREAM;LA ROCHE POSAY;DERMOCOSMETICA;CUIDADO FACIAL;25,5;0,00
168628;RYM CICATRIZANTE 25 GR;KERN PHARMA;SALUD Y BOTIQUIN;PRIMEROS AUXILIOS;10,5;0,00
168629;RYM QUEMADURAS 25 GR;KERN PHARMA;SALUD Y BOTIQUIN;PRIMEROS AUXILIOS;10,5;0,00
151852;SABANINDAS 80X180 20U;INDAS;SALUD Y BOTIQUIN;PRIMEROS AUXILIOS;18,9;0,00
176252;SAFORELLE GEL INTIMO 500;SAFORELLE;HIGIENE PERSONAL;HIGIENE INTIMA;14,5;0,00
152324;SALUVITAL ACEITE ROSA 50;SALUVITAL;DERMOCOSMETICA;CUIDADO CORPORAL;12,9;14,95
318651;SALUVITAL ACEITE ROSA 100;SALUVITAL;DERMOCOSMETICA;CUIDADO CORPORAL;19,5;0,00
171727;SALUVITAL CR KARITE 200;SALUVITAL;DERMOCOSMETICA;CUIDADO CORPORAL;8,9;4,95
159072;SALUVITAL CR ARGAN 50ML;SALUVITAL;DERMOCOSMETICA;CUIDADO FACIAL;10,5;0,00
156447;SALUVITAL CR ROSA MOSQ;SALUVITAL;DERMOCOSMETICA;CUIDADO FACIAL;10,5;18,95
165649;SALUVITAL GEL ALOE 200ML;SALUVITAL;DERMOCOSMETICA;CUIDADO CORPORAL;7,5;0,00
193991;SALUVITAL GEL OJERAS 10;SALUVITAL;DERMOCOSMETICA;CUIDADO FACIAL;11,5;0,00
187137;SALUVITAL LOC KARITE 450;SALUVITAL;DERMOCOSMETICA;CUIDADO CORPORAL;12,9;0,00
SALU0034;SALUVITAL PACK KARITE;SALUVITAL;DERMOCOSMETICA;CUIDADO CORPORAL;19,9;
202728;SANODIN HYALO GEL 10ML;SANODIN;HIGIENE PERSONAL;HIGIENE BUCODENTAL;8,9;0,00
119115;ACEITE HIGADO BACALAO;SANTIVERI;NUTRICION Y DIETETICA;SUPLEMENTOS;12,5;0,00
197995;SATIVA M-TEX CR 100 ML;SATIVA;DERMOCOSMETICA;CUIDADO CORPORAL;22,5;0,00
575350;SCALIBOR 65 CM;MSD ANIMAL HEALTH;VETERINARIA;HIGIENE MASCOTAS;34,9;0,00
218278;SEA-BAND PULSERA 2U;SEA-BAND;SALUD Y BOTIQUIN;PRIMEROS AUXILIOS;14,9;0,00
243170;SEBA MED CR HIDRAT 75ML;SEBAMED;DERMOCOSMETICA;CUIDADO FACIAL;11,5;0,00
152014;SEBA MED LOCION 1 L;SEBAMED;HIGIENE PERSONAL;HIGIENE CORPORAL;21,9;0,00
172515;SEDA ORAL B 3D WHITE;P&G;HIGIENE PERSONAL;HIGIENE BUCODENTAL;4,5;0,00
383950;SEDA DENTAL VITIS 50 M;DENTAID;HIGIENE PERSONAL;HIGIENE BUCODENTAL;3,95;5,95
383968;SEDA VITIS CERA 50 M;DENTAID;HIGIENE PERSONAL;HIGIENE BUCODENTAL;4,2;5,95
150419;SEDA VITIS CERA PACK 2U;DENTAID;HIGIENE PERSONAL;HIGIENE BUCODENTAL;7,5;0,00
332890;SEDA VITIS SUAV 50M;DENTAID;HIGIENE PERSONAL;HIGIENE BUCODENTAL;4,5;6,95
369744;SEDA ORAL-B SUP FLOS 50M;P&G;HIGIENE PERSONAL;HIGIENE BUCODENTAL;5,5;0,00
186017;SEDASOR ACCION CONT 30C;SORIA NATURAL;NUTRICION Y DIETETICA;SUPLEMENTOS;16,9;0,00
188869;SEDASOR SUENO 24 COMP;SORIA NATURAL;NUTRICION Y DIETETICA;SUPLEMENTOS;12,5;0,00
206658;SEDIVITAX ADV GOTAS 30ML;ABOCA;NUTRICION Y DIETETICA;SUPLEMENTOS;13,9;10,95
232164;SEDIVITAX TISANA 20 BOL;ABOCA;NUTRICION Y DIETETICA;SUPLEMENTOS;10,5;0,00
169182;SEIDIBION 60 CAPS;SEID;NUTRICION Y DIETETICA;SUPLEMENTOS;24,9;0,00
209096;SEIDIBION MATER PACK;SEID;NUTRICION Y DIETETICA;SUPLEMENTOS;32;0,00
172017;SEIDIVID 30 SOBRES;SEID;NUTRICION Y DIETETICA;SUPLEMENTOS;19,95;0,00
204026;SEIDIVID FERTY4 30 CAPS;SEID;NUTRICION Y DIETETICA;SUPLEMENTOS;32,5;0,00
208355;SENSI LACER PASTA 125 ML;LACER;HIGIENE PERSONAL;HIGIENE BUCODENTAL;8,5;9,95
206359;SENSI LACER PASTA 75 ML;LACER;HIGIENE PERSONAL;HIGIENE BUCODENTAL;6,95;8,95
151797;SENSIBIO AR CREMA 40 ML;BIODERMA;DERMOCOSMETICA;CUIDADO FACIAL;19,95;0,00
189290;SENSIKIN GEL 15 ML;KIN;HIGIENE PERSONAL;HIGIENE BUCODENTAL;8,5;0,00
167098;SENSILACER COLUTORIO 500;LACER;HIGIENE PERSONAL;HIGIENE BUCODENTAL;11,5;12,95
174982;SENSILACER GEL BIOADH.;LACER;HIGIENE PERSONAL;HIGIENE BUCODENTAL;7,9;10,95
196839;SENSINOL CHAMPU 400ML;DUCRAY;DERMOCOSMETICA;CUIDADO CAPILAR;16,5;0,00
SENSO001;SENSODYNE REPAIR DUO;GSK;HIGIENE PERSONAL;HIGIENE BUCODENTAL;10,9;
195002;SENSODYNE SENSI&ENCIAS;GSK;HIGIENE PERSONAL;HIGIENE BUCODENTAL;5,95;0,00
155816;SEPARADOR MEDILUNA M;COMFORSIL;ORTOPEDIA Y OPTICA;ORTOPEDIA;6,5;0,00
155815;SEPARADOR MEDILUNA S;COMFORSIL;ORTOPEDIA Y OPTICA;ORTOPEDIA;6,5;0,00
156181;SEPARADOR GEL GD 2U;MEDILAST;ORTOPEDIA Y OPTICA;ORTOPEDIA;8,9;0,00
208209;SEPTOGIN MD SPRAY 50ML;INIBSA;SALUD Y BOTIQUIN;PRIMEROS AUXILIOS;11,5;14,95
498840;SERENITY PANTS MED NOCHE;SERENITY;SALUD Y BOTIQUIN;PRIMEROS AUXILIOS;52;0,00
498832;SERENITY PANTS GR DIA 80;SERENITY;SALUD Y BOTIQUIN;PRIMEROS AUXILIOS;48;0,00
493015;SERENITY PANTS GR NOCHE;SERENITY;SALUD Y BOTIQUIN;PRIMEROS AUXILIOS;54;0,00
493031;SERENITY PANTS GR SNOCH;SERENITY;SALUD Y BOTIQUIN;PRIMEROS AUXILIOS;58;46,37
498824;SERENITY PANTS MED DIA 80;SERENITY;SALUD Y BOTIQUIN;PRIMEROS AUXILIOS;48;28,02
498873;SERENITY PANTS MED SNOCH;SERENITY;SALUD Y BOTIQUIN;PRIMEROS AUXILIOS;58;0,00
496141;SERENITY PANTS PEQ DIA 80;SERENITY;SALUD Y BOTIQUIN;PRIMEROS AUXILIOS;42;0,00
486316;SERENITY PANTS XGR DIA 80;SERENITY;SALUD Y BOTIQUIN;PRIMEROS AUXILIOS;52;0,00
486332;SERENITY PANTS XGR SNOC;SERENITY;SALUD Y BOTIQUIN;PRIMEROS AUXILIOS;58;52,70
498865;SERENITY SLIP GR NOCHE;SERENITY;SALUD Y BOTIQUIN;PRIMEROS AUXILIOS;45;38,64
498899;SERENITY SLIP GR SNOCH;SERENITY;SALUD Y BOTIQUIN;PRIMEROS AUXILIOS;49;43,91
497735;SERENITY SLIP MED DIA 80;SERENITY;SALUD Y BOTIQUIN;PRIMEROS AUXILIOS;39;31,14
498881;SERENITY SLIP MED SNOCH;SERENITY;SALUD Y BOTIQUIN;PRIMEROS AUXILIOS;49;0,00
343863;SINOMARIN NINOS 100ML;SINOMARIN;CUIDADO BEBE;ACCESORIOS;10,9;0,00
167373;SINOMARIN ORL 200 ML;SINOMARIN;SALUD Y BOTIQUIN;PRIMEROS AUXILIOS;12,5;16,95
197832;SINOMARIN PLUS 30 ML;SINOMARIN;SALUD Y BOTIQUIN;PRIMEROS AUXILIOS;9,5;0,00
HO159191;SINUTEX SPRAY NASAL;SINUTEX;SALUD Y BOTIQUIN;PRIMEROS AUXILIOS;8,9;
182603;SLEEPEEL 1 MG 30 COMP;HEEL;NUTRICION Y DIETETICA;SUPLEMENTOS;12,5;0,00
183352;SLEEPEEL GOTAS 30 ML;HEEL;NUTRICION Y DIETETICA;SUPLEMENTOS;14,9;0,00
FARL6925;SOL UNICA AH 2X60ML;FARLINE;ORTOPEDIA Y OPTICA;OPTICA;6,5;
584584;SOLIPHEN 60 MG;DECHRA;VETERINARIA;HIGIENE MASCOTAS;18,5;29,95
178891;SOL UNICA AH 2X500ML;FARLINE;ORTOPEDIA Y OPTICA;OPTICA;14,9;0,00
196616;SOMATOLINE SCRUB 350G;SOMATOLINE;DERMOCOSMETICA;CUIDADO CORPORAL;18,5;0,00
172893;SOMATOLINE DEO HOMB 2X;SOMATOLINE;HIGIENE PERSONAL;HIGIENE CORPORAL;14,9;0,00
167245;SOMATOLINE RED 7 NOCH;SOMATOLINE;DERMOCOSMETICA;CUIDADO CORPORAL;34,9;0,00
155844;SOMATOLINE VIENTRE&CAD;SOMATOLINE;DERMOCOSMETICA;CUIDADO CORPORAL;32,5;0,00
186796;SONIASE SUPRAD 30 SOB;SONIASER;NUTRICION Y DIETETICA;SUPLEMENTOS;28;0,00
100237;SORIA COMPOSOR 08 50ML;SORIA NATURAL;NUTRICION Y DIETETICA;SUPLEMENTOS;12,9;13,64
186378;SONODINA ADVANCE 30C;ANGELINI;NUTRICION Y DIETETICA;SUPLEMENTOS;11,5;14,95
186380;SONODINA ADVANCE 60C;ANGELINI;NUTRICION Y DIETETICA;SUPLEMENTOS;18,9;0,00
SONO2534;SONODINA ADV 90+30;ANGELINI;NUTRICION Y DIETETICA;SUPLEMENTOS;28,5;
172930;SONODINA CALM 60C;ANGELINI;NUTRICION Y DIETETICA;SUPLEMENTOS;16,9;0,00
191397;SONODINA EXPRESS 20ML;ANGELINI;NUTRICION Y DIETETICA;SUPLEMENTOS;12,5;0,00
186383;SONODINA MELATOPURE 60;ANGELINI;NUTRICION Y DIETETICA;SUPLEMENTOS;14,5;0,00
DISM9403;SPIDERMAN ESTUCHE INF;VARIOS;CUIDADO BEBE;ACCESORIOS;12,5;
102055;SPRAY ANTI-VAHO 22ML;SICLAIR;ORTOPEDIA Y OPTICA;OPTICA;6,5;0,00
232686;SQUANORM CASPA SECA;DUCRAY;DERMOCOSMETICA;CUIDADO CAPILAR;13,95;0,00
CANT5108;STANGEST CH DESENREDAN;STANGEST;VETERINARIA;HIGIENE MASCOTAS;12;
156507;STERADENT 60+30;STERADENT;HIGIENE PERSONAL;HIGIENE BUCODENTAL;6,5;0,00
015894;STERICAN AGUJAS 100U;B. BRAUN;SALUD Y BOTIQUIN;PRIMEROS AUXILIOS;9,9;0,25
170721;STERILLIUM BIOC 1L;HARTMANN;HIGIENE PERSONAL;HIGIENE CORPORAL;16,5;0,00
154122;STERILLIUM GEL 100ML;HARTMANN;HIGIENE PERSONAL;HIGIENE CORPORAL;3,95;5,95
154123;STERILLIUM GEL 475ML;HARTMANN;HIGIENE PERSONAL;HIGIENE CORPORAL;8,9;0,00
156825;STERILLIUM GEL 50ML;HARTMANN;HIGIENE PERSONAL;HIGIENE CORPORAL;2,5;0,00
156826;STERILLIUM GEL 975ML;HARTMANN;HIGIENE PERSONAL;HIGIENE CORPORAL;15,9;0,00
376582;STERIMAR AGUA MAR 100;STERIMAR;SALUD Y BOTIQUIN;PRIMEROS AUXILIOS;10,5;0,00
572200;STOMORGYL 10KG 20C;BOEHRINGER ING.;VETERINARIA;HIGIENE MASCOTAS;28;0,00
583592;STOMORGYL 10KG 50C;BOEHRINGER ING.;VETERINARIA;HIGIENE MASCOTAS;55;0,00
572201;STOMORGYL 2KG 20C;BOEHRINGER ING.;VETERINARIA;HIGIENE MASCOTAS;18,5;0,00
583591;STOMORGYL 2KG 50C;BOEHRINGER ING.;VETERINARIA;HIGIENE MASCOTAS;38;0,00
205994;SUAVINA BALSAM CITRUS;LABORATORIOS CALDUCH;DERMOCOSMETICA;CUIDADO FACIAL;3,5;0,00
205995;SUAVINA BALSAM PEDIATR;LABORATORIOS CALDUCH;CUIDADO BEBE;COSMETICA INFANTIL;3,5;0,00
191769;SUAVINA CR MANOS 40ML;LABORATORIOS CALDUCH;DERMOCOSMETICA;CUIDADO CORPORAL;4,5;0,00
200377;SUAVINA 140 ANIV 15ML;LABORATORIOS CALDUCH;DERMOCOSMETICA;CUIDADO FACIAL;3,95;0,00
191416;SUAVINA ORIGINAL TUBO;LABORATORIOS CALDUCH;DERMOCOSMETICA;CUIDADO FACIAL;2,5;0,00
181853;SUAVINA ORIGINAL 10G;LABORATORIOS CALDUCH;DERMOCOSMETICA;CUIDADO FACIAL;2,2;3,95
008994;SUBEMEDIAS H4650;FARMALASTIC;ORTOPEDIA Y OPTICA;ORTOPEDIA;14,5;0,00
199528;SUDOCREM EXPERT 60G;TEVA;CUIDADO BEBE;COSMETICA INFANTIL;7,5;0,00
341735;SUENTILLAS ORRAVAN 1L;ORRAVAN;ORTOPEDIA Y OPTICA;OPTICA;9,9;0,00
195596;SUERO FISIO&GO 500ML;SUERO&GO;SALUD Y BOTIQUIN;PRIMEROS AUXILIOS;2,5;0,00
235242;SUITA SACARINA 24ML;SUITA;NUTRICION Y DIETETICA;CONTROL DE PESO;3,5;0,00
314234;SULFATO ZINC NM 90CAP;NUTRICION MEDICA;NUTRICION Y DIETETICA;SUPLEMENTOS;14,9;0,00
191045;SUN FLUID PIGM 50+50ML;EUCERIN;DERMOCOSMETICA;PROTECCION SOLAR;24,9;0,00
169016;SUPRADYN ENERGY 90+30;BAYER;NUTRICION Y DIETETICA;SUPLEMENTOS;26,5;0,00
396879;SUPRADYN ENERGY 90C;BAYER;NUTRICION Y DIETETICA;SUPLEMENTOS;22,9;0,00
206656;SUPRADYN ENERGY EF 30;BAYER;NUTRICION Y DIETETICA;SUPLEMENTOS;12,5;0,00
166791;SUPRADYN ENERGY EX 30;BAYER;NUTRICION Y DIETETICA;SUPLEMENTOS;14,5;15,95
177058;SUPRADYN ENERGY EX 60;BAYER;NUTRICION Y DIETETICA;SUPLEMENTOS;24,9;0,00
175824;SUPRADYN 50+ ANTIOX;BAYER;NUTRICION Y DIETETICA;SUPLEMENTOS;16,5;0,00
195277;SUPRADYN MEMORIA +50;BAYER;NUTRICION Y DIETETICA;SUPLEMENTOS;16,9;0,00
207195;SV ARTIC FLEX 30CAP;SUPLEMENTOS VIT.;NUTRICION Y DIETETICA;SUPLEMENTOS;21,5;0,00
206929;SV ARTIC FORTE 30CAP;SUPLEMENTOS VIT.;NUTRICION Y DIETETICA;SUPLEMENTOS;24,5;0,00
206935;SV STIMUNEX FORTE 14S;SUPLEMENTOS VIT.;NUTRICION Y DIETETICA;SUPLEMENTOS;18,9;13,95
158723;SYMBIOLACT COMP 30S;KOBAS;NUTRICION Y DIETETICA;SUPLEMENTOS;26,5;0,00
198355;SYMBIORAM GOTAS 7.5ML;ORDESA;NUTRICION Y DIETETICA;INFANTIL;16,5;18,95
156652;SYMBIORAN 12 SOBRES;ORDESA;NUTRICION Y DIETETICA;SUPLEMENTOS;14,9;0,00
204458;SYSTANE COMPLETE 10ML;ALCON;ORTOPEDIA Y OPTICA;OPTICA;18,9;0,00
165716;SYSTANE GEL DROPS 10ML;ALCON;ORTOPEDIA Y OPTICA;OPTICA;16,5;0,00
201627;SYSTANE HIDRAT 10ML;ALCON;ORTOPEDIA Y OPTICA;OPTICA;17,9;0,00
169450;SYSTANE TOALLITAS 30;ALCON;ORTOPEDIA Y OPTICA;OPTICA;15,5;0,00
154234;SYSTANE ULTRA 10ML;ALCON;ORTOPEDIA Y OPTICA;OPTICA;14,9;12,95
175697;SYSTANE ULTRA UD 30;ALCON;ORTOPEDIA Y OPTICA;OPTICA;17,5;19,95
165715;SYSTANE ULTRA 0.7 30U;ALCON;ORTOPEDIA Y OPTICA;OPTICA;17,5;15,95
186475;TALCO FARLINE 200GR;FARLINE;HIGIENE PERSONAL;HIGIENE CORPORAL;2,95;0,00
162032;TALONERA CAZO 212 L;PRIM;ORTOPEDIA Y OPTICA;ORTOPEDIA;14,5;0,00
161992;TALONERA SIL ORIF GDE;PRIM;ORTOPEDIA Y OPTICA;ORTOPEDIA;16,9;0,00
163412;TALQUISTINA CR 100ML;LACER;DERMOCOSMETICA;CUIDADO CORPORAL;12,5;0,00
158655;TALQUISTINA CR 50ML;LACER;DERMOCOSMETICA;CUIDADO CORPORAL;8,5;0,00
189317;TALQUISTINA LOCION 200;LACER;DERMOCOSMETICA;CUIDADO CORPORAL;13,9;0,00
152729;TALQUISTINA POLVO 50G;LACER;DERMOCOSMETICA;CUIDADO CORPORAL;7,5;0,00
178803;TAMPAX PEARL SUPER 16;P&G;HIGIENE PERSONAL;HIGIENE INTIMA;4,2;0,00
178802;TAMPAX PEARL SUPERPL 16;P&G;HIGIENE PERSONAL;HIGIENE INTIMA;4,2;0,00
178800;TAMPAX COMPACK SUP 20;P&G;HIGIENE PERSONAL;HIGIENE INTIMA;4,95;0,00
315510;TAMPON FARMACONF SUP;FARMACONFORT;HIGIENE PERSONAL;HIGIENE INTIMA;3,5;0,00
MOLD3689;TAPONES MOLDEX SPARK;MOLDEX;HIGIENE PERSONAL;HIGIENE CORPORAL;1,5;
238303;TAPONES NOTON BASIC 2U;NOTON;HIGIENE PERSONAL;HIGIENE CORPORAL;2,5;0,00
253146;TAPONES 3M AGUARUIDO;3M;HIGIENE PERSONAL;HIGIENE CORPORAL;3,95;0,00
003194;TAPONES CERA TAPS 12U;TAPS;HIGIENE PERSONAL;HIGIENE CORPORAL;4,5;0,00
252502;TAPONES FLOWERS SILIC;VARIOS;HIGIENE PERSONAL;HIGIENE CORPORAL;5,5;3,95
161223;TAPONES SPARK PLUGS 10;MOLDEX;HIGIENE PERSONAL;HIGIENE CORPORAL;6,9;0,00
320564;TAPONES NOTON ESPUMA 4;NOTON;HIGIENE PERSONAL;HIGIENE CORPORAL;3,5;0,00
163232;TAPONES QUIES CERA 16U;QUIES;HIGIENE PERSONAL;HIGIENE CORPORAL;6,5;0,00
169533;TAPONOTO NEO LIM 25ML;PHARYSOL;HIGIENE PERSONAL;HIGIENE CORPORAL;9,9;0,00
505050;TDIET 2 MULTISABOR 24U;NESTLE HEALTH;NUTRICION Y DIETETICA;SUPLEMENTOS;75,00 ? (PK);0,00
572328;TELMIN UNID 50ML;ELANCO;VETERINARIA;HIGIENE MASCOTAS;12;26,95
ALLTEST2;TEST ANTIGENO SALIVA;ALLTEST;SALUD Y BOTIQUIN;SALUD SEXUAL;3,5;
204616;TEST ANTIGENOS BOSON;BOSON;SALUD Y BOTIQUIN;SALUD SEXUAL;3,5;1,95
213810;TEST COVID/GRIPE A+B;VARIOS;SALUD Y BOTIQUIN;SALUD SEXUAL;4,5;2,90
211080;TEST FLUOCARE A+B;VARIOS;SALUD Y BOTIQUIN;SALUD SEXUAL;4,5;2,95
ALLTEST1;TEST NASAL COMBINADO;ALLTEST;SALUD Y BOTIQUIN;SALUD SEXUAL;4,5;
190149;TEST OVULACION&GO 12U;VARIOS;SALUD Y BOTIQUIN;SALUD SEXUAL;16,9;0,00
209447;TEST SALIVA DEEPBLUE;DEEPBLUE;SALUD Y BOTIQUIN;SALUD SEXUAL;3,5;0,00
TEZPHA04;TEST FERRITINA SANGRE;TEZARO PHARMA;SALUD Y BOTIQUIN;APARATOS MEDICION;14,5;
TEZPHA05;TEST SANGRE OCULTA HEC;TEZARO PHARMA;SALUD Y BOTIQUIN;APARATOS MEDICION;12,9;
199260;TETINA FISIO L SIL 2U;CHICCO;CUIDADO BEBE;ACCESORIOS;7,5;0,00
199258;TETINA FISIO S SIL 2U;CHICCO;CUIDADO BEBE;ACCESORIOS;7,5;8,95
193716;TETINA SUAV ANAT T1M;SUAVINEX;CUIDADO BEBE;ACCESORIOS;6,9;0,00
188418;TETINA SUAV LACT MIX;SUAVINEX;CUIDADO BEBE;ACCESORIOS;6,9;0,00
TH4771;TH BASE MAQ BEIGE;TH PHARMA;DERMOCOSMETICA;CUIDADO FACIAL;14,5;
TH4764;TH BASE MAQ IVORY;TH PHARMA;DERMOCOSMETICA;CUIDADO FACIAL;14,5;
TH4788;TH BASE MAQ SAND;TH PHARMA;DERMOCOSMETICA;CUIDADO FACIAL;14,5;
TH4795;TH BASE MAQ WARM HONEY;TH PHARMA;DERMOCOSMETICA;CUIDADO FACIAL;14,5;
TH001017;TH ACTIVADOR RIZOS;TH PHARMA;DERMOCOSMETICA;CUIDADO CAPILAR;8,9;
TH085365;TH AMPOLLAS VITA C 5U;TH PHARMA;DERMOCOSMETICA;CUIDADO FACIAL;9,9;
TH038439;TH BALSAMO CEREZA 01;TH PHARMA;DERMOCOSMETICA;CUIDADO FACIAL;3,5;
172264;TH CALMATHERM INTIMO;TH PHARMA;HIGIENE PERSONAL;HIGIENE INTIMA;8,9;0,00
TH096941;TH CH CAMELIA&MACAD 1L;TH PHARMA;DERMOCOSMETICA;CUIDADO CAPILAR;12,5;
TH003895;TH CH ANTI-FRIZZ 500ML;TH PHARMA;DERMOCOSMETICA;CUIDADO CAPILAR;9,9;
TH092738;TH CH ANTICASPA ALGAS;TH PHARMA;DERMOCOSMETICA;CUIDADO CAPILAR;9,9;
TH003857;TH CH CURLY CARE 300ML;TH PHARMA;DERMOCOSMETICA;CUIDADO CAPILAR;7,5;
TH092714;TH CH GRANADA&GOJI 1L;TH PHARMA;DERMOCOSMETICA;CUIDADO CAPILAR;12,5;
TH092745;TH CH ACAI 1L;TH PHARMA;DERMOCOSMETICA;CUIDADO CAPILAR;12,5;
TH064629;TH CH CEBOLLA ROJA 1L;TH PHARMA;DERMOCOSMETICA;CUIDADO CAPILAR;12,5;
TH099775;TH CH POMELO&AGUAC 1L;TH PHARMA;DERMOCOSMETICA;CUIDADO CAPILAR;12,5;
TH056594;TH CH MACADAMIA&KAR 1L;TH PHARMA;DERMOCOSMETICA;CUIDADO CAPILAR;12,5;
TH076998;TH CH NEOXIL FORTE 400;TH PHARMA;DERMOCOSMETICA;CUIDADO CAPILAR;14,9;
TH101775;TH CH HIALURONICO 1L;TH PHARMA;DERMOCOSMETICA;CUIDADO CAPILAR;12,5;
TH003918;TH CR PEINADO ANTI-FRIZ;TH PHARMA;DERMOCOSMETICA;CUIDADO CAPILAR;6,9;
TH001024;TH CR FIJACION RIZOS;TH PHARMA;DERMOCOSMETICA;CUIDADO CAPILAR;8,9;
TH062700;TH GEL SPA PIEL SENSI;TH PHARMA;HIGIENE PERSONAL;HIGIENE CORPORAL;7,5;
TH062724;TH GEL ZERO ALMENDRA;TH PHARMA;HIGIENE PERSONAL;HIGIENE CORPORAL;8,5;
TH096934;TH GEL CAMELIA&MACAD 1L;TH PHARMA;HIGIENE PERSONAL;HIGIENE CORPORAL;9,9;
TH099768;TH GEL POMELO&AGUAC 1L;TH PHARMA;HIGIENE PERSONAL;HIGIENE CORPORAL;9,9;
TH1850;TH SERUM HIALURON GOLD;TH PHARMA;DERMOCOSMETICA;CUIDADO CAPILAR;11,5;
170401;TH ACEITE ROSA MOSQ 10;TH PHARMA;DERMOCOSMETICA;CUIDADO CORPORAL;8,9;7,95
TH722553;TH DERMO UREA 20% 100ML;TH PHARMA;DERMOCOSMETICA;CUIDADO CORPORAL;9,9;
172280;TH NUTRI UREA 10% 500ML;TH PHARMA;DERMOCOSMETICA;CUIDADO CORPORAL;12,5;0,00
170418;TH NEUTRALIA MANOS 75ML;TH PHARMA;DERMOCOSMETICA;CUIDADO CORPORAL;4,5;0,00
TH001208;TH SERUM CURLY CARE 60;TH PHARMA;DERMOCOSMETICA;CUIDADO CAPILAR;9,5;
169818;TH VITALIA TINTE N1;TH PHARMA;DERMOCOSMETICA;CUIDADO CAPILAR;8,9;0,00
169816;TH VITALIA TINTE N5.1;TH PHARMA;DERMOCOSMETICA;CUIDADO CAPILAR;8,9;0,00
169824;TH VITALIA TINTE N7;TH PHARMA;DERMOCOSMETICA;CUIDADO CAPILAR;8,9;6,95
169820;TH VITALIA TINTE N7.03;TH PHARMA;DERMOCOSMETICA;CUIDADO CAPILAR;8,9;0,00
169802;TH VITALIA CONTORNO 30;TH PHARMA;DERMOCOSMETICA;CUIDADO FACIAL;12,5;0,00
TH770278;TH VITALIA TINTE N3;TH PHARMA;DERMOCOSMETICA;CUIDADO CAPILAR;8,9;
861791;TH VITALIA TINTE N7.35;TH PHARMA;DERMOCOSMETICA;CUIDADO CAPILAR;8,9;0,00
861790;TH VITALIA TINTE N8.32;TH PHARMA;DERMOCOSMETICA;CUIDADO CAPILAR;8,9;0,00
861793;TH VITALIA TINTE N900;TH PHARMA;DERMOCOSMETICA;CUIDADO CAPILAR;8,9;0,00
TH780239;TH VITALIA ECO TINTE 10;TH PHARMA;DERMOCOSMETICA;CUIDADO CAPILAR;9,5;
TH792324;TH VITALIA ECO TINTE 9;TH PHARMA;DERMOCOSMETICA;CUIDADO CAPILAR;9,5;
151986;THEALOZ 10 ML;THEA;ORTOPEDIA Y OPTICA;OPTICA;14,9;0,00
166701;THEALOZ DUO 10 ML;THEA;ORTOPEDIA Y OPTICA;OPTICA;16,9;18,95
176049;THEALOZ DUO GEL 30U;THEA;ORTOPEDIA Y OPTICA;OPTICA;18,5;20,95
